YYYYMM,Value,Description,Unit
198104,1592.15,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198105,1617.244,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198106,1647.729,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198107,1670.817,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198108,1632.938,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198109,1593.675,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198110,1614.494,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198111,1554.787,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198112,1699.994,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198201,1569.717,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198202,1490.778,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198203,1630.215,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198204,1647.06,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198205,1607.643,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198206,1599.434,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198207,1609.88,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198208,1589.819,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198209,1544.621,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198210,1563.52,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198211,1583.369,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198212,1616.719,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198301,1507.366,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198302,1370.641,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198303,1672.204,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198304,1537.664,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198305,1614.977,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198306,1638.745,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198307,1620.916,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198308,1663.509,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198309,1603.331,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198310,1616.502,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198311,1579.921,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198312,1708.329,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198401,1619.193,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198402,1475.218,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198403,1642.998,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198404,1622.215,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198405,1693.894,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198406,1662.312,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198407,1677.717,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198408,1723.121,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198409,1587.621,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198410,1664.646,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198411,1615.697,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198412,1623.955,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198501,1643.621,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198502,1501.243,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198503,1674.539,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198504,1682.269,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198505,1730.5,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198506,1657.042,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198507,1716.839,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198508,1767.675,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198509,1592.733,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198510,1712.752,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198511,1636.884,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198512,1725.37,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198601,1652.815,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198602,1505.295,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198603,1740.552,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198604,1718.976,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198605,1765.977,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198606,1730.903,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198607,1817.214,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198608,1825.88,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198609,1665.849,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198610,1787.709,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198611,1689.695,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198612,1839.057,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198701,1716.571,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198702,1612.861,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198703,1767.854,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198704,1779.837,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198705,1824.711,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198706,1806.681,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198707,1876.051,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198708,1826.751,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198709,1771.436,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198710,1853.943,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198711,1725.532,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198712,1856.546,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198801,1810.703,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198802,1766.131,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198803,1918.446,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198804,1837.816,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198805,1841.531,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198806,1880.414,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198807,1858.447,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198808,1892.15,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198809,1819.172,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198810,1886.914,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198811,1829.199,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198812,1925.679,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198901,1815.942,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198902,1702.561,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198903,1927.437,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198904,1802.713,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198905,1881.657,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198906,1908.081,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198907,1867.655,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198908,1950.28,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198909,1792.842,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198910,1932.26,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198911,1848.402,Primary Energy Consumed by the Transportation Sector,Trillion Btu
198912,1994.914,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199001,1863.182,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199002,1750.403,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199003,1921.893,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199004,1815.174,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199005,1917.731,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199006,1850.393,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199007,1892.495,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199008,2007.555,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199009,1755.875,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199010,1891.545,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199011,1833.534,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199012,1865.77,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199101,1815.397,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199102,1656.087,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199103,1862.147,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199104,1783.814,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199105,1846.302,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199106,1852.107,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199107,1903.9,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199108,1928.724,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199109,1792.541,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199110,1905.951,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199111,1796.792,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199112,1921.067,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199201,1840.143,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199202,1751.841,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199203,1874.552,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199204,1833.997,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199205,1891.008,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199206,1832.747,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199207,1915.996,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199208,1908.24,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199209,1799.482,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199210,1921.785,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199211,1806.994,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199212,1985.97,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199301,1775.137,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199302,1713.875,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199303,1921.436,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199304,1859.238,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199305,1918.48,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199306,1865.95,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199307,1925.236,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199308,1932.144,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199309,1878.109,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199310,1922.195,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199311,1903.988,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199312,2001.88,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199401,1868.485,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199402,1790.873,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199403,1945.816,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199404,1919.669,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199405,1959.564,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199406,1939.804,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199407,1969.102,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199408,2060.048,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199409,1895.25,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199410,1972.658,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199411,1895.556,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199412,2046.709,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199501,1927.484,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199502,1795.199,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199503,2029.972,Primary Energy Consumed by the Transportation Sector,Trillion Btu
199504,1916.265,Primary Energy Consumed by the Transportation Sector,Trillion Btu
