YYYYMM,Value,Description,Unit
199509,55689.862,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199510,54293.47,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199511,52708.355,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199512,59844.049,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199601,62941.562,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199602,55927.692,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199603,55473.88,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199604,50325.24,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199605,55636.922,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199606,57497.751,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199607,60953.431,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199608,61476.508,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199609,54592.87,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199610,50612.356,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199611,52131.809,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199612,57158.525,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199701,58914.427,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199702,50657.615,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199703,50414.084,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199704,44882.839,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199705,47031.786,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199706,52094.784,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199707,57352.132,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199708,61083.7,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199709,52586.11,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199710,46981.239,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199711,51188.914,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199712,55456.541,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199801,57888.88,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199802,50998.718,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199803,53711.047,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199804,47502.988,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199805,51496.327,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199806,55731.853,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199807,61499.085,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199808,60368.984,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199809,57205.864,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199810,57429.377,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199811,57372.39,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199812,62496.591,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199901,65689.472,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199902,57489.279,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199903,58838.125,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199904,48529.139,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199905,56056.776,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199906,62300.248,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199907,66814.583,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199908,68142.717,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199909,60935.054,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199910,55343.056,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199911,60552.304,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
199912,67563.373,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200001,70762.352,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200002,64178.502,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200003,62736.512,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200004,58259.145,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200005,63975.913,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200006,67298.55,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200007,68971.667,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200008,67226.15,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200009,58266.574,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200010,52469.741,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200011,56471.424,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200012,63276.41,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200101,68707.077,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200102,61272.407,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200103,62140.712,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200104,56003.026,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200105,61512.445,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200106,68023.098,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200107,69166.04,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200108,68389.496,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200109,63378.451,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200110,60460.967,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200111,62341.711,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200112,67430.878,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200201,70925.863,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200202,61658.274,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200203,63040.647,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200204,58437.062,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200205,63032.192,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200206,66371.896,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200207,70420.827,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200208,70777.688,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200209,64480.79,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200210,60493.052,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200211,61520.324,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200212,68905.472,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200301,69211.084,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200302,60941.869,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200303,59933.261,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200304,56775.591,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200305,62201.96,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200306,64180.727,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200307,69652.754,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200308,69023.878,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200309,63583.645,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200310,60016.207,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200311,59600.02,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200312,68611.699,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200401,70806.16,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200402,64101.949,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200403,63285.116,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200404,58620.255,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200405,64917.412,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200406,67734.073,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
200407,71975.04,"Electricity Net Generation From Nuclear Electric Power, All Sectors",Million Kilowatthours
